hlj_id,domain,tag,domain_valid,validation_reason,model,req_id
REQ-017-HLJ-Chunk_1-Item_5-v1.0,SaaS,dates,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_6-v1.0,SaaS,review,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_6-v1.0,SaaS,payment processing,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_6-v1.0,SaaS,prorated upgrades,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_6-v1.0,SaaS,subscriptions,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_7-v1.0,SaaS,email,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_7-v1.0,SaaS,notification,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_7-v1.0,SaaS,subscriptions,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_7-v1.0,SaaS,fraud-prevention,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_8-v1.0,SaaS,billing,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_8-v1.0,SaaS,compliance,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_8-v1.0,SaaS,invoice,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_8-v1.0,SaaS,admin,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_8-v1.0,SaaS,refund,False,domain_mismatch,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_9-v1.0,SaaS,integration,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_9-v1.0,SaaS,support,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_9-v1.0,SaaS,documentation,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_9-v1.0,SaaS,downgrades,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_9-v1.0,SaaS,manual review,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_9-v1.0,SaaS,payments,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_10-v1.0,SaaS,email,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_10-v1.0,SaaS,notification,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_1-Item_10-v1.0,SaaS,prorated upgrades,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_2-Item_1-v1.0,SaaS,monitoring,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_2-Item_1-v1.0,SaaS,notification,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_2-Item_2-v1.0,SaaS,documentation,True,whitelist,opus4,req-017
REQ-017-HLJ-Chunk_2-Item_2-v1.0,SaaS,support,True,whitelist,opus4,req-017
REQ-021-HLJ-Chunk_1-Item_1-v1.0,SaaS,comments,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_1-v1.0,SaaS,pdf,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_1-v1.0,SaaS,highlighting,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_1-v1.0,SaaS,ux,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_2-v1.0,SaaS,comments,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_2-v1.0,SaaS,pdf,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_2-v1.0,SaaS,threaded_discussions,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_2-v1.0,SaaS,replies,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_2-v1.0,SaaS,ux,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_3-v1.0,SaaS,comments,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_3-v1.0,SaaS,backend,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_3-v1.0,SaaS,threading,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_3-v1.0,SaaS,filter,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_4-v1.0,SaaS,comments,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_4-v1.0,SaaS,status,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_4-v1.0,SaaS,notification,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_4-v1.0,SaaS,backend,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_4-v1.0,SaaS,ux,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_5-v1.0,SaaS,notification,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_5-v1.0,SaaS,ui,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_5-v1.0,SaaS,filter,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_5-v1.0,SaaS,compatibility,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_5-v1.0,SaaS,browsers,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_5-v1.0,SaaS,ux,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_6-v1.0,SaaS,notification,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_6-v1.0,SaaS,performance,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_6-v1.0,SaaS,comments,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_6-v1.0,SaaS,optimization,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_6-v1.0,SaaS,ux,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_7-v1.0,SaaS,pdf,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_7-v1.0,SaaS,navigation,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_7-v1.0,SaaS,comments,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_7-v1.0,SaaS,quickstart,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_7-v1.0,SaaS,documentation,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_7-v1.0,SaaS,deeplink,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_7-v1.0,SaaS,ux,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_8-v1.0,SaaS,notification,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_8-v1.0,SaaS,support,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_8-v1.0,SaaS,events,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_8-v1.0,SaaS,usability,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_9-v1.0,SaaS,migration,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_9-v1.0,SaaS,support,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_9-v1.0,SaaS,usability,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_9-v1.0,SaaS,versioning,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_10-v1.0,SaaS,performance,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_10-v1.0,SaaS,compatibility,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_10-v1.0,SaaS,warnings,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_10-v1.0,SaaS,validation,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_1-Item_10-v1.0,SaaS,ux,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_2-Item_1-v1.0,SaaS,validation,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_2-Item_1-v1.0,SaaS,collision,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_2-Item_2-v1.0,SaaS,documentation,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_2-Item_2-v1.0,SaaS,guide,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_2-Item_2-v1.0,SaaS,content,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_2-Item_3-v1.0,SaaS,documentation,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_2-Item_3-v1.0,SaaS,content,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_2-Item_4-v1.0,SaaS,compatibility,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_2-Item_4-v1.0,SaaS,testing,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_2-Item_5-v1.0,SaaS,performance,True,whitelist,opus4,req-021
REQ-021-HLJ-Chunk_2-Item_5-v1.0,SaaS,optimization,True,whitelist,opus4,req-021
REQ-019-HLJ-Chunk_1-Item_1-v1.0,SaaS,cohorts,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_1-v1.0,SaaS,analytics,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_1-v1.0,SaaS,database,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_1-v1.0,SaaS,schema,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_1-v1.0,SaaS,persistence,,unknown_domain_in_tag,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_2-v1.0,SaaS,cohorts,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_2-v1.0,SaaS,api,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_2-v1.0,SaaS,cohort_updates,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_3-v1.0,SaaS,analytics,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_3-v1.0,SaaS,cohorts,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_3-v1.0,SaaS,retention,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_3-v1.0,SaaS,api,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_3-v1.0,SaaS,events,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_3-v1.0,SaaS,time_decay,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_3-v1.0,SaaS,metrics,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_3-v1.0,SaaS,weighting,,unknown_domain_in_tag,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_4-v1.0,SaaS,cohorts,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_4-v1.0,SaaS,settings,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_4-v1.0,SaaS,data_visualization,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_4-v1.0,SaaS,update,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_4-v1.0,SaaS,cohort_analysis,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_5-v1.0,SaaS,visualization,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_5-v1.0,SaaS,decay,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_5-v1.0,SaaS,edge_cases,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_5-v1.0,SaaS,metrics,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_5-v1.0,SaaS,cohort_analysis,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_5-v1.0,SaaS,trend,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_5-v1.0,SaaS,heatmap,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_6-v1.0,SaaS,visualization,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_6-v1.0,SaaS,decay,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_6-v1.0,SaaS,overlay,False,domain_mismatch,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_6-v1.0,SaaS,user_experience,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_6-v1.0,SaaS,metrics,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_6-v1.0,SaaS,decay_parameters,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_7-v1.0,SaaS,export,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_7-v1.0,SaaS,help_article,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_7-v1.0,SaaS,ui,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_7-v1.0,SaaS,reporting,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_7-v1.0,SaaS,settings,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_7-v1.0,SaaS,cohort_analysis,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_8-v1.0,SaaS,cohorts,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_8-v1.0,SaaS,compatibility,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_8-v1.0,SaaS,logic,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_8-v1.0,SaaS,analytics_data_store,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_9-v1.0,SaaS,warnings,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_9-v1.0,SaaS,validation,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_9-v1.0,SaaS,ux,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_10-v1.0,SaaS,performance,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_10-v1.0,SaaS,optimization,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_10-v1.0,SaaS,docs,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_10-v1.0,SaaS,support,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_1-Item_10-v1.0,SaaS,database,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_1-v1.0,SaaS,visualization,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_1-v1.0,SaaS,charts,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_1-v1.0,SaaS,ui,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_2-v1.0,SaaS,visualization,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_2-v1.0,SaaS,heatmap,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_2-v1.0,SaaS,ui,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_3-v1.0,SaaS,csv,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_3-v1.0,SaaS,export,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_3-v1.0,SaaS,reporting,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_4-v1.0,SaaS,pdf,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_4-v1.0,SaaS,export,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_4-v1.0,SaaS,reporting,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_5-v1.0,SaaS,documentation,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_5-v1.0,SaaS,help,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_5-v1.0,SaaS,support,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_6-v1.0,SaaS,documentation,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_6-v1.0,SaaS,algorithms,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_6-v1.0,SaaS,help,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_7-v1.0,SaaS,integration,True,whitelist,opus4,req-019
REQ-019-HLJ-Chunk_2-Item_7-v1.0,SaaS,backend,True,whitelist,opus4,req-019
REQ-018-HLJ-Chunk_1-Item_1-v1.0,SaaS,inbox,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_1-v1.0,SaaS,ui,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_1-v1.0,SaaS,email,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_1-v1.0,SaaS,shared inbox,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_1-v1.0,SaaS,design,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_1-v1.0,SaaS,collaboration,,unknown_domain_in_tag,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_2-v1.0,SaaS,tagging,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_2-v1.0,SaaS,email,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_2-v1.0,SaaS,data,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_2-v1.0,SaaS,model,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_2-v1.0,SaaS,routing,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_2-v1.0,SaaS,automation,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_3-v1.0,SaaS,assignment,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_3-v1.0,SaaS,tagging,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_3-v1.0,SaaS,assignment rules,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_3-v1.0,SaaS,setup,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_3-v1.0,SaaS,automation,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_3-v1.0,SaaS,workflow,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_4-v1.0,SaaS,assignment,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_4-v1.0,SaaS,rules,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_4-v1.0,SaaS,routing,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_4-v1.0,SaaS,manually,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_4-v1.0,SaaS,collision,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_4-v1.0,SaaS,lock,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_4-v1.0,SaaS,automation,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_4-v1.0,SaaS,concurrency,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_5-v1.0,SaaS,search,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_5-v1.0,SaaS,lock,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_5-v1.0,SaaS,routing,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_5-v1.0,SaaS,rules,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_5-v1.0,SaaS,reporting,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_5-v1.0,SaaS,concurrency,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_5-v1.0,SaaS,analytics,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_6-v1.0,SaaS,assignment,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_6-v1.0,SaaS,email,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_6-v1.0,SaaS,notification,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_6-v1.0,SaaS,manual,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_6-v1.0,SaaS,workflow,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_6-v1.0,SaaS,edge_cases,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_7-v1.0,SaaS,search,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_7-v1.0,SaaS,status,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_7-v1.0,SaaS,assignment,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_7-v1.0,SaaS,integration,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_7-v1.0,SaaS,email,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_7-v1.0,SaaS,workflow,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_8-v1.0,SaaS,reporting,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_8-v1.0,SaaS,lock,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_8-v1.0,SaaS,documentation,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_8-v1.0,SaaS,onboarding,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_8-v1.0,SaaS,concurrency,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_8-v1.0,SaaS,analytics,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_9-v1.0,SaaS,assignment,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_9-v1.0,SaaS,notification,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_9-v1.0,SaaS,ui,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_9-v1.0,SaaS,concurrency,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_10-v1.0,SaaS,documentation,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_10-v1.0,SaaS,status,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_10-v1.0,SaaS,onboarding,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_10-v1.0,SaaS,workflow,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_1-Item_10-v1.0,SaaS,automation,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_1-v1.0,SaaS,notification,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_1-v1.0,SaaS,communication,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_2-v1.0,SaaS,search,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_2-v1.0,SaaS,filter,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_2-v1.0,SaaS,ui,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_3-v1.0,SaaS,reporting,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_3-v1.0,SaaS,metrics,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_3-v1.0,SaaS,analytics,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_4-v1.0,SaaS,concurrency,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_4-v1.0,SaaS,conflict,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_4-v1.0,SaaS,rules,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_5-v1.0,SaaS,rules,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_5-v1.0,SaaS,workflow,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_5-v1.0,SaaS,validation,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_6-v1.0,SaaS,integration,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_6-v1.0,SaaS,email,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_6-v1.0,SaaS,api,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_7-v1.0,SaaS,deployment,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_7-v1.0,SaaS,compatibility,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_8-v1.0,SaaS,documentation,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_8-v1.0,SaaS,onboarding,True,whitelist,opus4,req-018
REQ-018-HLJ-Chunk_2-Item_8-v1.0,SaaS,support,True,whitelist,opus4,req-018
REQ-020-HLJ-Chunk_1-Item_1-v1.0,SaaS,oauth,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_1-v1.0,SaaS,salesforce,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_1-v1.0,SaaS,sync,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_1-v1.0,SaaS,authentication,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_1-v1.0,SaaS,crm,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_1-v1.0,SaaS,api,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_2-v1.0,SaaS,hubspot,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_2-v1.0,SaaS,authentication,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_2-v1.0,SaaS,import,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_2-v1.0,SaaS,oauth,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_2-v1.0,SaaS,duplicates,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_2-v1.0,SaaS,crm,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_3-v1.0,SaaS,duplicates,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_3-v1.0,SaaS,authentication,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_3-v1.0,SaaS,crm,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_3-v1.0,SaaS,crm-sync,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_4-v1.0,SaaS,duplicates,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_4-v1.0,SaaS,crm,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_4-v1.0,SaaS,contacts,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_4-v1.0,SaaS,import,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_5-v1.0,SaaS,email,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_5-v1.0,SaaS,duplicate-detection,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_5-v1.0,SaaS,crm,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_5-v1.0,SaaS,matching,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_5-v1.0,SaaS,merge,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_6-v1.0,SaaS,phone,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_6-v1.0,SaaS,sync,True,whitelist,opus4,req-020
REQ-020-HLJ-Chunk_1-Item_6-v1.0,SaaS,duplicate-detection,True,whitelist,opus4,req-020
