tag,hlj_id,requirement_id,model,version,cluster_id
support,REQ-002-HLJ-Chunk_2-Item_5-v1.0,req-002,opus4,tags_v2,all_56
content,REQ-002-HLJ-Chunk_2-Item_5-v1.0,req-002,opus4,tags_v2,all_304
ui,REQ-005-HLJ-Chunk_1-Item_1-v1.0,req-005,opus4,tags_v1,all_87
mobile,REQ-005-HLJ-Chunk_1-Item_1-v1.0,req-005,opus4,tags_v1,all_302
design,REQ-005-HLJ-Chunk_1-Item_1-v1.0,req-005,opus4,tags_v1,all_305
ui,REQ-005-HLJ-Chunk_1-Item_1-v1.0,req-005,opus4,tags_v2,all_87
mobile,REQ-005-HLJ-Chunk_1-Item_1-v1.0,req-005,opus4,tags_v2,all_302
design,REQ-005-HLJ-Chunk_1-Item_1-v1.0,req-005,opus4,tags_v2,all_305
ui,REQ-005-HLJ-Chunk_1-Item_2-v1.0,req-005,opus4,tags_v1,all_87
mobile,REQ-005-HLJ-Chunk_1-Item_2-v1.0,req-005,opus4,tags_v1,all_302
design,REQ-005-HLJ-Chunk_1-Item_2-v1.0,req-005,opus4,tags_v1,all_305
ui,REQ-005-HLJ-Chunk_1-Item_2-v1.0,req-005,opus4,tags_v2,all_87
mobile,REQ-005-HLJ-Chunk_1-Item_2-v1.0,req-005,opus4,tags_v2,all_302
ui,REQ-005-HLJ-Chunk_1-Item_3-v1.0,req-005,opus4,tags_v1,all_87
mobile,REQ-005-HLJ-Chunk_1-Item_3-v1.0,req-005,opus4,tags_v1,all_302
ui,REQ-005-HLJ-Chunk_1-Item_3-v1.0,req-005,opus4,tags_v2,all_87
mobile,REQ-005-HLJ-Chunk_1-Item_3-v1.0,req-005,opus4,tags_v2,all_302
ui,REQ-005-HLJ-Chunk_1-Item_4-v1.0,req-005,opus4,tags_v1,all_87
mobile,REQ-005-HLJ-Chunk_1-Item_4-v1.0,req-005,opus4,tags_v1,all_302
documentation,REQ-005-HLJ-Chunk_1-Item_4-v1.0,req-005,opus4,tags_v1,all_40
ui,REQ-005-HLJ-Chunk_1-Item_4-v1.0,req-005,opus4,tags_v2,all_87
mobile,REQ-005-HLJ-Chunk_1-Item_4-v1.0,req-005,opus4,tags_v2,all_302
documentation,REQ-005-HLJ-Chunk_1-Item_4-v1.0,req-005,opus4,tags_v2,all_40
security,REQ-005-HLJ-Chunk_1-Item_5-v1.0,req-005,opus4,tags_v1,all_44
mobile,REQ-005-HLJ-Chunk_1-Item_5-v1.0,req-005,opus4,tags_v1,all_302
authentication,REQ-005-HLJ-Chunk_1-Item_5-v1.0,req-005,opus4,tags_v1,all_79
security,REQ-005-HLJ-Chunk_1-Item_5-v1.0,req-005,opus4,tags_v2,all_44
mobile,REQ-005-HLJ-Chunk_1-Item_5-v1.0,req-005,opus4,tags_v2,all_302
authentication,REQ-005-HLJ-Chunk_1-Item_5-v1.0,req-005,opus4,tags_v2,all_79
ui,REQ-005-HLJ-Chunk_1-Item_6-v1.0,req-005,opus4,tags_v1,all_87
mobile,REQ-005-HLJ-Chunk_1-Item_6-v1.0,req-005,opus4,tags_v1,all_302
notification,REQ-005-HLJ-Chunk_1-Item_6-v1.0,req-005,opus4,tags_v1,all_83
ui,REQ-005-HLJ-Chunk_1-Item_6-v1.0,req-005,opus4,tags_v2,all_87
mobile,REQ-005-HLJ-Chunk_1-Item_6-v1.0,req-005,opus4,tags_v2,all_302
notification,REQ-005-HLJ-Chunk_1-Item_6-v1.0,req-005,opus4,tags_v2,all_83
ui,REQ-005-HLJ-Chunk_1-Item_7-v1.0,req-005,opus4,tags_v1,all_87
mobile,REQ-005-HLJ-Chunk_1-Item_7-v1.0,req-005,opus4,tags_v1,all_302
ui,REQ-005-HLJ-Chunk_1-Item_7-v1.0,req-005,opus4,tags_v2,all_87
mobile,REQ-005-HLJ-Chunk_1-Item_7-v1.0,req-005,opus4,tags_v2,all_302
notification,REQ-005-HLJ-Chunk_1-Item_8-v1.0,req-005,opus4,tags_v1,all_83
mobile,REQ-005-HLJ-Chunk_1-Item_8-v1.0,req-005,opus4,tags_v1,all_302
integration,REQ-005-HLJ-Chunk_1-Item_8-v1.0,req-005,opus4,tags_v1,all_0
notification,REQ-005-HLJ-Chunk_1-Item_8-v1.0,req-005,opus4,tags_v2,all_83
mobile,REQ-005-HLJ-Chunk_1-Item_8-v1.0,req-005,opus4,tags_v2,all_302
integration,REQ-005-HLJ-Chunk_1-Item_8-v1.0,req-005,opus4,tags_v2,all_0
documentation,REQ-005-HLJ-Chunk_1-Item_9-v1.0,req-005,opus4,tags_v1,all_40
mobile,REQ-005-HLJ-Chunk_1-Item_9-v1.0,req-005,opus4,tags_v1,all_302
support,REQ-005-HLJ-Chunk_1-Item_9-v1.0,req-005,opus4,tags_v1,all_56
documentation,REQ-005-HLJ-Chunk_1-Item_9-v1.0,req-005,opus4,tags_v2,all_40
mobile,REQ-005-HLJ-Chunk_1-Item_9-v1.0,req-005,opus4,tags_v2,all_302
support,REQ-005-HLJ-Chunk_1-Item_9-v1.0,req-005,opus4,tags_v2,all_56
ui,REQ-005-HLJ-Chunk_1-Item_10-v1.0,req-005,opus4,tags_v1,all_87
mobile,REQ-005-HLJ-Chunk_1-Item_10-v1.0,req-005,opus4,tags_v1,all_302
messaging,REQ-005-HLJ-Chunk_1-Item_10-v1.0,req-005,opus4,tags_v1,all_296
ui,REQ-005-HLJ-Chunk_1-Item_10-v1.0,req-005,opus4,tags_v2,all_87
mobile,REQ-005-HLJ-Chunk_1-Item_10-v1.0,req-005,opus4,tags_v2,all_302
messaging,REQ-005-HLJ-Chunk_1-Item_10-v1.0,req-005,opus4,tags_v2,all_296
api,REQ-005-HLJ-Chunk_2-Item_1-v1.0,req-005,opus4,tags_v1,all_52
backend,REQ-005-HLJ-Chunk_2-Item_1-v1.0,req-005,opus4,tags_v1,all_163
design,REQ-005-HLJ-Chunk_2-Item_1-v1.0,req-005,opus4,tags_v1,all_305
api,REQ-005-HLJ-Chunk_2-Item_1-v1.0,req-005,opus4,tags_v2,all_52
backend,REQ-005-HLJ-Chunk_2-Item_1-v1.0,req-005,opus4,tags_v2,all_163
design,REQ-005-HLJ-Chunk_2-Item_1-v1.0,req-005,opus4,tags_v2,all_305
api,REQ-005-HLJ-Chunk_2-Item_2-v1.0,req-005,opus4,tags_v1,all_52
backend,REQ-005-HLJ-Chunk_2-Item_2-v1.0,req-005,opus4,tags_v1,all_163
api,REQ-005-HLJ-Chunk_2-Item_2-v1.0,req-005,opus4,tags_v2,all_52
backend,REQ-005-HLJ-Chunk_2-Item_2-v1.0,req-005,opus4,tags_v2,all_163
integration,REQ-005-HLJ-Chunk_2-Item_3-v1.0,req-005,opus4,tags_v1,all_0
api,REQ-005-HLJ-Chunk_2-Item_3-v1.0,req-005,opus4,tags_v1,all_52
real-time,REQ-005-HLJ-Chunk_2-Item_3-v1.0,req-005,opus4,tags_v1,all_49
integration,REQ-005-HLJ-Chunk_2-Item_3-v1.0,req-005,opus4,tags_v2,all_0
api,REQ-005-HLJ-Chunk_2-Item_3-v1.0,req-005,opus4,tags_v2,all_52
security,REQ-005-HLJ-Chunk_2-Item_4-v1.0,req-005,opus4,tags_v1,all_44
api,REQ-005-HLJ-Chunk_2-Item_4-v1.0,req-005,opus4,tags_v1,all_52
authorization,REQ-005-HLJ-Chunk_2-Item_4-v1.0,req-005,opus4,tags_v1,all_167
security,REQ-005-HLJ-Chunk_2-Item_4-v1.0,req-005,opus4,tags_v2,all_44
api,REQ-005-HLJ-Chunk_2-Item_4-v1.0,req-005,opus4,tags_v2,all_52
authorization,REQ-005-HLJ-Chunk_2-Item_4-v1.0,req-005,opus4,tags_v2,all_167
logging,REQ-005-HLJ-Chunk_2-Item_5-v1.0,req-005,opus4,tags_v1,all_24
compliance,REQ-005-HLJ-Chunk_2-Item_5-v1.0,req-005,opus4,tags_v1,all_12
security,REQ-005-HLJ-Chunk_2-Item_5-v1.0,req-005,opus4,tags_v1,all_44
logs,REQ-005-HLJ-Chunk_2-Item_5-v1.0,req-005,opus4,tags_v2,all_24
compliance,REQ-005-HLJ-Chunk_2-Item_5-v1.0,req-005,opus4,tags_v2,all_12
security,REQ-005-HLJ-Chunk_2-Item_5-v1.0,req-005,opus4,tags_v2,all_44
backend,REQ-005-HLJ-Chunk_2-Item_6-v1.0,req-005,opus4,tags_v1,all_163
queue,REQ-005-HLJ-Chunk_2-Item_6-v1.0,req-005,opus4,tags_v1,all_306
backend,REQ-005-HLJ-Chunk_2-Item_6-v1.0,req-005,opus4,tags_v2,all_163
queue,REQ-005-HLJ-Chunk_2-Item_6-v1.0,req-005,opus4,tags_v2,all_306
backend,REQ-005-HLJ-Chunk_2-Item_7-v1.0,req-005,opus4,tags_v1,all_163
backend,REQ-005-HLJ-Chunk_2-Item_7-v1.0,req-005,opus4,tags_v2,all_163
security,REQ-005-HLJ-Chunk_2-Item_8-v1.0,req-005,opus4,tags_v1,all_44
encryption,REQ-005-HLJ-Chunk_2-Item_8-v1.0,req-005,opus4,tags_v1,all_20
api,REQ-005-HLJ-Chunk_2-Item_8-v1.0,req-005,opus4,tags_v1,all_52
security,REQ-005-HLJ-Chunk_2-Item_8-v1.0,req-005,opus4,tags_v2,all_44
encryption,REQ-005-HLJ-Chunk_2-Item_8-v1.0,req-005,opus4,tags_v2,all_20
api,REQ-005-HLJ-Chunk_2-Item_8-v1.0,req-005,opus4,tags_v2,all_52
integration,REQ-005-HLJ-Chunk_2-Item_9-v1.0,req-005,opus4,tags_v1,all_0
security,REQ-005-HLJ-Chunk_2-Item_9-v1.0,req-005,opus4,tags_v1,all_44
monitoring,REQ-005-HLJ-Chunk_2-Item_9-v1.0,req-005,opus4,tags_v1,all_23
integration,REQ-005-HLJ-Chunk_2-Item_9-v1.0,req-005,opus4,tags_v2,all_0
security,REQ-005-HLJ-Chunk_2-Item_9-v1.0,req-005,opus4,tags_v2,all_44
monitoring,REQ-005-HLJ-Chunk_2-Item_9-v1.0,req-005,opus4,tags_v2,all_23
integration,REQ-005-HLJ-Chunk_2-Item_10-v1.0,req-005,opus4,tags_v1,all_0
api,REQ-005-HLJ-Chunk_2-Item_10-v1.0,req-005,opus4,tags_v1,all_52
integration,REQ-005-HLJ-Chunk_2-Item_10-v1.0,req-005,opus4,tags_v2,all_0
api,REQ-005-HLJ-Chunk_2-Item_10-v1.0,req-005,opus4,tags_v2,all_52
compliance,REQ-005-HLJ-Chunk_3-Item_1-v1.0,req-005,opus4,tags_v1,all_12
security,REQ-005-HLJ-Chunk_3-Item_1-v1.0,req-005,opus4,tags_v1,all_44
pci,REQ-005-HLJ-Chunk_3-Item_1-v1.0,req-005,opus4,tags_v1,all_307
compliance,REQ-005-HLJ-Chunk_3-Item_1-v1.0,req-005,opus4,tags_v2,all_12
security,REQ-005-HLJ-Chunk_3-Item_1-v1.0,req-005,opus4,tags_v2,all_44
pci,REQ-005-HLJ-Chunk_3-Item_1-v1.0,req-005,opus4,tags_v2,all_307
compliance,REQ-005-HLJ-Chunk_3-Item_2-v1.0,req-005,opus4,tags_v1,all_12
security,REQ-005-HLJ-Chunk_3-Item_2-v1.0,req-005,opus4,tags_v1,all_44
audit,REQ-005-HLJ-Chunk_3-Item_2-v1.0,req-005,opus4,tags_v1,all_25
compliance,REQ-005-HLJ-Chunk_3-Item_2-v1.0,req-005,opus4,tags_v2,all_12
security,REQ-005-HLJ-Chunk_3-Item_2-v1.0,req-005,opus4,tags_v2,all_44
audit,REQ-005-HLJ-Chunk_3-Item_2-v1.0,req-005,opus4,tags_v2,all_25
support,REQ-005-HLJ-Chunk_3-Item_3-v1.0,req-005,opus4,tags_v1,all_56
tools,REQ-005-HLJ-Chunk_3-Item_3-v1.0,req-005,opus4,tags_v1,all_308
operations,REQ-005-HLJ-Chunk_3-Item_3-v1.0,req-005,opus4,tags_v1,all_264
security,REQ-005-HLJ-Chunk_3-Item_3-v1.0,req-005,opus4,tags_v1,all_44
support,REQ-005-HLJ-Chunk_3-Item_3-v1.0,req-005,opus4,tags_v2,all_56
tools,REQ-005-HLJ-Chunk_3-Item_3-v1.0,req-005,opus4,tags_v2,all_308
operations,REQ-005-HLJ-Chunk_3-Item_3-v1.0,req-005,opus4,tags_v2,all_264
testing,REQ-005-HLJ-Chunk_3-Item_4-v1.0,req-005,opus4,tags_v1,all_60
pilot,REQ-005-HLJ-Chunk_3-Item_4-v1.0,req-005,opus4,tags_v1,all_309
rollout,REQ-005-HLJ-Chunk_3-Item_4-v1.0,req-005,opus4,tags_v1,all_59
testing,REQ-005-HLJ-Chunk_3-Item_4-v1.0,req-005,opus4,tags_v2,all_60
pilot,REQ-005-HLJ-Chunk_3-Item_4-v1.0,req-005,opus4,tags_v2,all_309
rollout,REQ-005-HLJ-Chunk_3-Item_4-v1.0,req-005,opus4,tags_v2,all_59
audit,REQ-004-HLJ-Chunk_1-Item_1-v1.0,req-004,opus4,tags_v1,all_25
metadata,REQ-004-HLJ-Chunk_1-Item_1-v1.0,req-004,opus4,tags_v1,all_77
gdpr,REQ-004-HLJ-Chunk_1-Item_1-v1.0,req-004,opus4,tags_v1,all_168
audit,REQ-004-HLJ-Chunk_1-Item_1-v1.0,req-004,opus4,tags_v2,all_25
metadata,REQ-004-HLJ-Chunk_1-Item_1-v1.0,req-004,opus4,tags_v2,all_77
gdpr,REQ-004-HLJ-Chunk_1-Item_1-v1.0,req-004,opus4,tags_v2,all_168
classification,REQ-004-HLJ-Chunk_1-Item_2-v1.0,req-004,opus4,tags_v1,all_169
gdpr,REQ-004-HLJ-Chunk_1-Item_2-v1.0,req-004,opus4,tags_v1,all_168
privacy,REQ-004-HLJ-Chunk_1-Item_2-v1.0,req-004,opus4,tags_v1,all_18
classification,REQ-004-HLJ-Chunk_1-Item_2-v1.0,req-004,opus4,tags_v2,all_169
gdpr,REQ-004-HLJ-Chunk_1-Item_2-v1.0,req-004,opus4,tags_v2,all_168
privacy,REQ-004-HLJ-Chunk_1-Item_2-v1.0,req-004,opus4,tags_v2,all_18
lineage,REQ-004-HLJ-Chunk_1-Item_3-v1.0,req-004,opus4,tags_v1,all_310
audit,REQ-004-HLJ-Chunk_1-Item_3-v1.0,req-004,opus4,tags_v1,all_25
tracking,REQ-004-HLJ-Chunk_1-Item_3-v1.0,req-004,opus4,tags_v1,all_298
lineage,REQ-004-HLJ-Chunk_1-Item_3-v1.0,req-004,opus4,tags_v2,all_310
audit,REQ-004-HLJ-Chunk_1-Item_3-v1.0,req-004,opus4,tags_v2,all_25
tracking,REQ-004-HLJ-Chunk_1-Item_3-v1.0,req-004,opus4,tags_v2,all_298
automation,REQ-004-HLJ-Chunk_1-Item_4-v1.0,req-004,opus4,tags_v1,all_149
gdpr,REQ-004-HLJ-Chunk_1-Item_4-v1.0,req-004,opus4,tags_v1,all_168
privacy,REQ-004-HLJ-Chunk_1-Item_4-v1.0,req-004,opus4,tags_v1,all_18
automation,REQ-004-HLJ-Chunk_1-Item_4-v1.0,req-004,opus4,tags_v2,all_149
gdpr,REQ-004-HLJ-Chunk_1-Item_4-v1.0,req-004,opus4,tags_v2,all_168
privacy,REQ-004-HLJ-Chunk_1-Item_4-v1.0,req-004,opus4,tags_v2,all_18
deletion,REQ-004-HLJ-Chunk_1-Item_5-v1.0,req-004,opus4,tags_v1,all_171
gdpr,REQ-004-HLJ-Chunk_1-Item_5-v1.0,req-004,opus4,tags_v1,all_168
privacy,REQ-004-HLJ-Chunk_1-Item_5-v1.0,req-004,opus4,tags_v1,all_18
deletion,REQ-004-HLJ-Chunk_1-Item_5-v1.0,req-004,opus4,tags_v2,all_171
gdpr,REQ-004-HLJ-Chunk_1-Item_5-v1.0,req-004,opus4,tags_v2,all_168
privacy,REQ-004-HLJ-Chunk_1-Item_5-v1.0,req-004,opus4,tags_v2,all_18
redaction,REQ-004-HLJ-Chunk_1-Item_6-v1.0,req-004,opus4,tags_v1,all_172
gdpr,REQ-004-HLJ-Chunk_1-Item_6-v1.0,req-004,opus4,tags_v1,all_168
privacy,REQ-004-HLJ-Chunk_1-Item_6-v1.0,req-004,opus4,tags_v1,all_18
redaction,REQ-004-HLJ-Chunk_1-Item_6-v1.0,req-004,opus4,tags_v2,all_172
gdpr,REQ-004-HLJ-Chunk_1-Item_6-v1.0,req-004,opus4,tags_v2,all_168
privacy,REQ-004-HLJ-Chunk_1-Item_6-v1.0,req-004,opus4,tags_v2,all_18
audit,REQ-004-HLJ-Chunk_1-Item_7-v1.0,req-004,opus4,tags_v1,all_25
logging,REQ-004-HLJ-Chunk_1-Item_7-v1.0,req-004,opus4,tags_v1,all_24
gdpr,REQ-004-HLJ-Chunk_1-Item_7-v1.0,req-004,opus4,tags_v1,all_168
compliance,REQ-004-HLJ-Chunk_1-Item_7-v1.0,req-004,opus4,tags_v1,all_12
audit,REQ-004-HLJ-Chunk_1-Item_7-v1.0,req-004,opus4,tags_v2,all_25
logs,REQ-004-HLJ-Chunk_1-Item_7-v1.0,req-004,opus4,tags_v2,all_24
gdpr,REQ-004-HLJ-Chunk_1-Item_7-v1.0,req-004,opus4,tags_v2,all_168
redaction,REQ-004-HLJ-Chunk_1-Item_8-v1.0,req-004,opus4,tags_v1,all_172
privacy,REQ-004-HLJ-Chunk_1-Item_8-v1.0,req-004,opus4,tags_v1,all_18
audit,REQ-004-HLJ-Chunk_1-Item_8-v1.0,req-004,opus4,tags_v1,all_25
redaction,REQ-004-HLJ-Chunk_1-Item_8-v1.0,req-004,opus4,tags_v2,all_172
privacy,REQ-004-HLJ-Chunk_1-Item_8-v1.0,req-004,opus4,tags_v2,all_18
audit,REQ-004-HLJ-Chunk_1-Item_8-v1.0,req-004,opus4,tags_v2,all_25
security,REQ-004-HLJ-Chunk_1-Item_9-v1.0,req-004,opus4,tags_v1,all_44
gdpr,REQ-004-HLJ-Chunk_1-Item_9-v1.0,req-004,opus4,tags_v1,all_168
security,REQ-004-HLJ-Chunk_1-Item_9-v1.0,req-004,opus4,tags_v2,all_44
gdpr,REQ-004-HLJ-Chunk_1-Item_9-v1.0,req-004,opus4,tags_v2,all_168
security,REQ-004-HLJ-Chunk_1-Item_10-v1.0,req-004,opus4,tags_v1,all_44
audit,REQ-004-HLJ-Chunk_1-Item_10-v1.0,req-004,opus4,tags_v1,all_25
security,REQ-004-HLJ-Chunk_1-Item_10-v1.0,req-004,opus4,tags_v2,all_44
audit,REQ-004-HLJ-Chunk_1-Item_10-v1.0,req-004,opus4,tags_v2,all_25
api,REQ-004-HLJ-Chunk_2-Item_1-v1.0,req-004,opus4,tags_v1,all_52
compliance,REQ-004-HLJ-Chunk_2-Item_1-v1.0,req-004,opus4,tags_v1,all_12
gdpr,REQ-004-HLJ-Chunk_2-Item_1-v1.0,req-004,opus4,tags_v1,all_168
api,REQ-004-HLJ-Chunk_2-Item_1-v1.0,req-004,opus4,tags_v2,all_52
compliance,REQ-004-HLJ-Chunk_2-Item_1-v1.0,req-004,opus4,tags_v2,all_12
gdpr,REQ-004-HLJ-Chunk_2-Item_1-v1.0,req-004,opus4,tags_v2,all_168
dashboard,REQ-004-HLJ-Chunk_2-Item_2-v1.0,req-004,opus4,tags_v1,all_22
reporting,REQ-004-HLJ-Chunk_2-Item_2-v1.0,req-004,opus4,tags_v1,all_55
gdpr,REQ-004-HLJ-Chunk_2-Item_2-v1.0,req-004,opus4,tags_v1,all_168
dashboard,REQ-004-HLJ-Chunk_2-Item_2-v1.0,req-004,opus4,tags_v2,all_22
reporting,REQ-004-HLJ-Chunk_2-Item_2-v1.0,req-004,opus4,tags_v2,all_55
gdpr,REQ-004-HLJ-Chunk_2-Item_2-v1.0,req-004,opus4,tags_v2,all_168
security,REQ-004-HLJ-Chunk_2-Item_3-v1.0,req-004,opus4,tags_v1,all_44
storage,REQ-004-HLJ-Chunk_2-Item_3-v1.0,req-004,opus4,tags_v1,all_291
audit,REQ-004-HLJ-Chunk_2-Item_3-v1.0,req-004,opus4,tags_v1,all_25
security,REQ-004-HLJ-Chunk_2-Item_3-v1.0,req-004,opus4,tags_v2,all_44
storage,REQ-004-HLJ-Chunk_2-Item_3-v1.0,req-004,opus4,tags_v2,all_291
audit,REQ-004-HLJ-Chunk_2-Item_3-v1.0,req-004,opus4,tags_v2,all_25
testing,REQ-004-HLJ-Chunk_2-Item_4-v1.0,req-004,opus4,tags_v1,all_60
validation,REQ-004-HLJ-Chunk_2-Item_4-v1.0,req-004,opus4,tags_v1,all_91
gdpr,REQ-004-HLJ-Chunk_2-Item_4-v1.0,req-004,opus4,tags_v1,all_168
testing,REQ-004-HLJ-Chunk_2-Item_4-v1.0,req-004,opus4,tags_v2,all_60
validation,REQ-004-HLJ-Chunk_2-Item_4-v1.0,req-004,opus4,tags_v2,all_91
gdpr,REQ-004-HLJ-Chunk_2-Item_4-v1.0,req-004,opus4,tags_v2,all_168
testing,REQ-004-HLJ-Chunk_2-Item_5-v1.0,req-004,opus4,tags_v1,all_60
alerts,REQ-004-HLJ-Chunk_2-Item_5-v1.0,req-004,opus4,tags_v1,all_53
monitoring,REQ-004-HLJ-Chunk_2-Item_5-v1.0,req-004,opus4,tags_v1,all_23
testing,REQ-004-HLJ-Chunk_2-Item_5-v1.0,req-004,opus4,tags_v2,all_60
alert,REQ-004-HLJ-Chunk_2-Item_5-v1.0,req-004,opus4,tags_v2,all_53
monitoring,REQ-004-HLJ-Chunk_2-Item_5-v1.0,req-004,opus4,tags_v2,all_23
fraud,REQ-003-HLJ-Chunk_1-Item_1-v1.0,req-003,opus4,tags_v1,all_13
rules,REQ-003-HLJ-Chunk_1-Item_1-v1.0,req-003,opus4,tags_v1,all_177
detection,REQ-003-HLJ-Chunk_1-Item_1-v1.0,req-003,opus4,tags_v1,all_14
fraud,REQ-003-HLJ-Chunk_1-Item_1-v1.0,req-003,opus4,tags_v2,all_13
rules,REQ-003-HLJ-Chunk_1-Item_1-v1.0,req-003,opus4,tags_v2,all_177
detection,REQ-003-HLJ-Chunk_1-Item_1-v1.0,req-003,opus4,tags_v2,all_14
fraud,REQ-003-HLJ-Chunk_1-Item_2-v1.0,req-003,opus4,tags_v1,all_13
patterns,REQ-003-HLJ-Chunk_1-Item_2-v1.0,req-003,opus4,tags_v1,all_311
detection,REQ-003-HLJ-Chunk_1-Item_2-v1.0,req-003,opus4,tags_v1,all_14
fraud,REQ-003-HLJ-Chunk_1-Item_2-v1.0,req-003,opus4,tags_v2,all_13
patterns,REQ-003-HLJ-Chunk_1-Item_2-v1.0,req-003,opus4,tags_v2,all_311
detection,REQ-003-HLJ-Chunk_1-Item_2-v1.0,req-003,opus4,tags_v2,all_14
fraud,REQ-003-HLJ-Chunk_1-Item_3-v1.0,req-003,opus4,tags_v1,all_13
rules,REQ-003-HLJ-Chunk_1-Item_3-v1.0,req-003,opus4,tags_v1,all_177
fraud,REQ-003-HLJ-Chunk_1-Item_3-v1.0,req-003,opus4,tags_v2,all_13
rules,REQ-003-HLJ-Chunk_1-Item_3-v1.0,req-003,opus4,tags_v2,all_177
alerts,REQ-003-HLJ-Chunk_1-Item_4-v1.0,req-003,opus4,tags_v1,all_53
fraud,REQ-003-HLJ-Chunk_1-Item_4-v1.0,req-003,opus4,tags_v1,all_13
alert,REQ-003-HLJ-Chunk_1-Item_4-v1.0,req-003,opus4,tags_v2,all_53
fraud,REQ-003-HLJ-Chunk_1-Item_4-v1.0,req-003,opus4,tags_v2,all_13
integration,REQ-003-HLJ-Chunk_1-Item_5-v1.0,req-003,opus4,tags_v1,all_0
slack,REQ-003-HLJ-Chunk_1-Item_5-v1.0,req-003,opus4,tags_v1,all_312
alerts,REQ-003-HLJ-Chunk_1-Item_5-v1.0,req-003,opus4,tags_v1,all_53
integration,REQ-003-HLJ-Chunk_1-Item_5-v1.0,req-003,opus4,tags_v2,all_0
slack,REQ-003-HLJ-Chunk_1-Item_5-v1.0,req-003,opus4,tags_v2,all_312
alert,REQ-003-HLJ-Chunk_1-Item_5-v1.0,req-003,opus4,tags_v2,all_53
email,REQ-003-HLJ-Chunk_1-Item_6-v1.0,req-003,opus4,tags_v1,all_208
alerts,REQ-003-HLJ-Chunk_1-Item_6-v1.0,req-003,opus4,tags_v1,all_53
email,REQ-003-HLJ-Chunk_1-Item_6-v1.0,req-003,opus4,tags_v2,all_208
alert,REQ-003-HLJ-Chunk_1-Item_6-v1.0,req-003,opus4,tags_v2,all_53
dashboard,REQ-003-HLJ-Chunk_1-Item_7-v1.0,req-003,opus4,tags_v1,all_22
ui,REQ-003-HLJ-Chunk_1-Item_7-v1.0,req-003,opus4,tags_v1,all_87
alerts,REQ-003-HLJ-Chunk_1-Item_7-v1.0,req-003,opus4,tags_v1,all_53
dashboard,REQ-003-HLJ-Chunk_1-Item_7-v1.0,req-003,opus4,tags_v2,all_22
alert,REQ-003-HLJ-Chunk_1-Item_7-v1.0,req-003,opus4,tags_v2,all_53
data,REQ-003-HLJ-Chunk_1-Item_8-v1.0,req-003,opus4,tags_v1,all_75
alerts,REQ-003-HLJ-Chunk_1-Item_8-v1.0,req-003,opus4,tags_v1,all_53
security,REQ-003-HLJ-Chunk_1-Item_8-v1.0,req-003,opus4,tags_v1,all_44
data,REQ-003-HLJ-Chunk_1-Item_8-v1.0,req-003,opus4,tags_v2,all_75
alert,REQ-003-HLJ-Chunk_1-Item_8-v1.0,req-003,opus4,tags_v2,all_53
security,REQ-003-HLJ-Chunk_1-Item_8-v1.0,req-003,opus4,tags_v2,all_44
logging,REQ-003-HLJ-Chunk_1-Item_9-v1.0,req-003,opus4,tags_v1,all_24
logs,REQ-003-HLJ-Chunk_1-Item_9-v1.0,req-003,opus4,tags_v2,all_24
alerts,REQ-003-HLJ-Chunk_1-Item_10-v1.0,req-003,opus4,tags_v1,all_53
ratelimit,REQ-003-HLJ-Chunk_1-Item_10-v1.0,req-003,opus4,tags_v1,all_313
alert,REQ-003-HLJ-Chunk_1-Item_10-v1.0,req-003,opus4,tags_v2,all_53
audit,REQ-003-HLJ-Chunk_2-Item_1-v1.0,req-003,opus4,tags_v1,all_25
compliance,REQ-003-HLJ-Chunk_2-Item_1-v1.0,req-003,opus4,tags_v1,all_12
logging,REQ-003-HLJ-Chunk_2-Item_1-v1.0,req-003,opus4,tags_v1,all_24
audit,REQ-003-HLJ-Chunk_2-Item_1-v1.0,req-003,opus4,tags_v2,all_25
compliance,REQ-003-HLJ-Chunk_2-Item_1-v1.0,req-003,opus4,tags_v2,all_12
logs,REQ-003-HLJ-Chunk_2-Item_1-v1.0,req-003,opus4,tags_v2,all_24
security,REQ-003-HLJ-Chunk_2-Item_2-v1.0,req-003,opus4,tags_v1,all_44
privacy,REQ-003-HLJ-Chunk_2-Item_2-v1.0,req-003,opus4,tags_v1,all_18
compliance,REQ-003-HLJ-Chunk_2-Item_2-v1.0,req-003,opus4,tags_v1,all_12
fraud,REQ-003-HLJ-Chunk_2-Item_2-v1.0,req-003,opus4,tags_v1,all_13
security,REQ-003-HLJ-Chunk_2-Item_2-v1.0,req-003,opus4,tags_v2,all_44
privacy,REQ-003-HLJ-Chunk_2-Item_2-v1.0,req-003,opus4,tags_v2,all_18
compliance,REQ-003-HLJ-Chunk_2-Item_2-v1.0,req-003,opus4,tags_v2,all_12
billing,REQ-017-HLJ-Chunk_1-Item_1-v1.0,req-017,opus4,tags_v1,all_200
calculations,REQ-017-HLJ-Chunk_1-Item_1-v1.0,req-017,opus4,tags_v1,all_314
billing,REQ-017-HLJ-Chunk_1-Item_1-v1.0,req-017,opus4,tags_v2,all_200
calculations,REQ-017-HLJ-Chunk_1-Item_1-v1.0,req-017,opus4,tags_v2,all_314
billing,REQ-017-HLJ-Chunk_1-Item_2-v1.0,req-017,opus4,tags_v1,all_200
credits,REQ-017-HLJ-Chunk_1-Item_2-v1.0,req-017,opus4,tags_v1,all_315
