tag,hlj_id,requirement_id,model,version,cluster_id
alerting,REQ-025-HLJ-Chunk_1-Item_6-v1.0,req-025,opus4,tags_v1,opus4_48
analytics,REQ-025-HLJ-Chunk_1-Item_6-v1.0,req-025,opus4,tags_v2,opus4_21
performance,REQ-025-HLJ-Chunk_1-Item_6-v1.0,req-025,opus4,tags_v2,opus4_66
alert,REQ-025-HLJ-Chunk_1-Item_6-v1.0,req-025,opus4,tags_v2,opus4_48
analytics,REQ-025-HLJ-Chunk_1-Item_7-v1.0,req-025,opus4,tags_v1,opus4_21
performance,REQ-025-HLJ-Chunk_1-Item_7-v1.0,req-025,opus4,tags_v1,opus4_66
diagnostics,REQ-025-HLJ-Chunk_1-Item_7-v1.0,req-025,opus4,tags_v1,opus4_113
analytics,REQ-025-HLJ-Chunk_1-Item_7-v1.0,req-025,opus4,tags_v2,opus4_21
performance,REQ-025-HLJ-Chunk_1-Item_7-v1.0,req-025,opus4,tags_v2,opus4_66
alerting,REQ-025-HLJ-Chunk_1-Item_8-v1.0,req-025,opus4,tags_v1,opus4_48
performance,REQ-025-HLJ-Chunk_1-Item_8-v1.0,req-025,opus4,tags_v1,opus4_66
sla,REQ-025-HLJ-Chunk_1-Item_8-v1.0,req-025,opus4,tags_v1,opus4_87
alert,REQ-025-HLJ-Chunk_1-Item_8-v1.0,req-025,opus4,tags_v2,opus4_48
performance,REQ-025-HLJ-Chunk_1-Item_8-v1.0,req-025,opus4,tags_v2,opus4_66
sla,REQ-025-HLJ-Chunk_1-Item_8-v1.0,req-025,opus4,tags_v2,opus4_87
ci-cd,REQ-025-HLJ-Chunk_1-Item_9-v1.0,req-025,opus4,tags_v1,opus4_114
performance,REQ-025-HLJ-Chunk_1-Item_9-v1.0,req-025,opus4,tags_v1,opus4_66
automation,REQ-025-HLJ-Chunk_1-Item_9-v1.0,req-025,opus4,tags_v1,opus4_115
ci/cd,REQ-025-HLJ-Chunk_1-Item_9-v1.0,req-025,opus4,tags_v2,opus4_114
performance,REQ-025-HLJ-Chunk_1-Item_9-v1.0,req-025,opus4,tags_v2,opus4_66
automation,REQ-025-HLJ-Chunk_1-Item_9-v1.0,req-025,opus4,tags_v2,opus4_115
ci-cd,REQ-025-HLJ-Chunk_1-Item_10-v1.0,req-025,opus4,tags_v1,opus4_114
performance,REQ-025-HLJ-Chunk_1-Item_10-v1.0,req-025,opus4,tags_v1,opus4_66
ci/cd,REQ-025-HLJ-Chunk_1-Item_10-v1.0,req-025,opus4,tags_v2,opus4_114
performance,REQ-025-HLJ-Chunk_1-Item_10-v1.0,req-025,opus4,tags_v2,opus4_66
performance,REQ-025-HLJ-Chunk_2-Item_1-v1.0,req-025,opus4,tags_v1,opus4_66
resilience,REQ-025-HLJ-Chunk_2-Item_1-v1.0,req-025,opus4,tags_v1,opus4_116
monitoring,REQ-025-HLJ-Chunk_2-Item_1-v1.0,req-025,opus4,tags_v1,opus4_38
performance,REQ-025-HLJ-Chunk_2-Item_1-v1.0,req-025,opus4,tags_v2,opus4_66
resilience,REQ-025-HLJ-Chunk_2-Item_1-v1.0,req-025,opus4,tags_v2,opus4_116
monitoring,REQ-025-HLJ-Chunk_2-Item_1-v1.0,req-025,opus4,tags_v2,opus4_38
performance,REQ-025-HLJ-Chunk_2-Item_2-v1.0,req-025,opus4,tags_v1,opus4_66
ux,REQ-025-HLJ-Chunk_2-Item_2-v1.0,req-025,opus4,tags_v1,opus4_13
dashboard,REQ-025-HLJ-Chunk_2-Item_2-v1.0,req-025,opus4,tags_v1,opus4_37
performance,REQ-025-HLJ-Chunk_2-Item_2-v1.0,req-025,opus4,tags_v2,opus4_66
ux,REQ-025-HLJ-Chunk_2-Item_2-v1.0,req-025,opus4,tags_v2,opus4_13
dashboard,REQ-025-HLJ-Chunk_2-Item_2-v1.0,req-025,opus4,tags_v2,opus4_37
privacy,REQ-025-HLJ-Chunk_2-Item_3-v1.0,req-025,opus4,tags_v1,opus4_12
compliance,REQ-025-HLJ-Chunk_2-Item_3-v1.0,req-025,opus4,tags_v1,opus4_14
privacy,REQ-025-HLJ-Chunk_2-Item_3-v1.0,req-025,opus4,tags_v2,opus4_12
compliance,REQ-025-HLJ-Chunk_2-Item_3-v1.0,req-025,opus4,tags_v2,opus4_14
privacy,REQ-025-HLJ-Chunk_2-Item_4-v1.0,req-025,opus4,tags_v1,opus4_12
ux,REQ-025-HLJ-Chunk_2-Item_4-v1.0,req-025,opus4,tags_v1,opus4_13
compliance,REQ-025-HLJ-Chunk_2-Item_4-v1.0,req-025,opus4,tags_v1,opus4_14
privacy,REQ-025-HLJ-Chunk_2-Item_4-v1.0,req-025,opus4,tags_v2,opus4_12
ux,REQ-025-HLJ-Chunk_2-Item_4-v1.0,req-025,opus4,tags_v2,opus4_13
compliance,REQ-025-HLJ-Chunk_2-Item_4-v1.0,req-025,opus4,tags_v2,opus4_14
analytics,REQ-025-HLJ-Chunk_2-Item_5-v1.0,req-025,opus4,tags_v1,opus4_21
dashboard,REQ-025-HLJ-Chunk_2-Item_5-v1.0,req-025,opus4,tags_v1,opus4_37
self-service,REQ-025-HLJ-Chunk_2-Item_5-v1.0,req-025,opus4,tags_v1,opus4_50
analytics,REQ-025-HLJ-Chunk_2-Item_5-v1.0,req-025,opus4,tags_v2,opus4_21
dashboard,REQ-025-HLJ-Chunk_2-Item_5-v1.0,req-025,opus4,tags_v2,opus4_37
logging,REQ-022-HLJ-Chunk_1-Item_1-v1.0,req-022,opus4,tags_v1,opus4_47
database,REQ-022-HLJ-Chunk_1-Item_1-v1.0,req-022,opus4,tags_v1,opus4_105
schema,REQ-022-HLJ-Chunk_1-Item_1-v1.0,req-022,opus4,tags_v1,opus4_117
logs,REQ-022-HLJ-Chunk_1-Item_1-v1.0,req-022,opus4,tags_v2,opus4_47
database,REQ-022-HLJ-Chunk_1-Item_1-v1.0,req-022,opus4,tags_v2,opus4_105
schema,REQ-022-HLJ-Chunk_1-Item_1-v1.0,req-022,opus4,tags_v2,opus4_117
logging,REQ-022-HLJ-Chunk_1-Item_2-v1.0,req-022,opus4,tags_v1,opus4_47
middleware,REQ-022-HLJ-Chunk_1-Item_2-v1.0,req-022,opus4,tags_v1,opus4_118
api,REQ-022-HLJ-Chunk_1-Item_2-v1.0,req-022,opus4,tags_v1,opus4_0
logs,REQ-022-HLJ-Chunk_1-Item_2-v1.0,req-022,opus4,tags_v2,opus4_47
middleware,REQ-022-HLJ-Chunk_1-Item_2-v1.0,req-022,opus4,tags_v2,opus4_118
api,REQ-022-HLJ-Chunk_1-Item_2-v1.0,req-022,opus4,tags_v2,opus4_0
retention,REQ-022-HLJ-Chunk_1-Item_3-v1.0,req-022,opus4,tags_v1,opus4_119
storage,REQ-022-HLJ-Chunk_1-Item_3-v1.0,req-022,opus4,tags_v1,opus4_120
compliance,REQ-022-HLJ-Chunk_1-Item_3-v1.0,req-022,opus4,tags_v1,opus4_14
retention,REQ-022-HLJ-Chunk_1-Item_3-v1.0,req-022,opus4,tags_v2,opus4_119
storage,REQ-022-HLJ-Chunk_1-Item_3-v1.0,req-022,opus4,tags_v2,opus4_120
compliance,REQ-022-HLJ-Chunk_1-Item_3-v1.0,req-022,opus4,tags_v2,opus4_14
security,REQ-022-HLJ-Chunk_1-Item_4-v1.0,req-022,opus4,tags_v1,opus4_16
compliance,REQ-022-HLJ-Chunk_1-Item_4-v1.0,req-022,opus4,tags_v1,opus4_14
security,REQ-022-HLJ-Chunk_1-Item_4-v1.0,req-022,opus4,tags_v2,opus4_16
compliance,REQ-022-HLJ-Chunk_1-Item_4-v1.0,req-022,opus4,tags_v2,opus4_14
export,REQ-022-HLJ-Chunk_1-Item_5-v1.0,req-022,opus4,tags_v1,opus4_121
csv,REQ-022-HLJ-Chunk_1-Item_5-v1.0,req-022,opus4,tags_v1,opus4_122
json,REQ-022-HLJ-Chunk_1-Item_5-v1.0,req-022,opus4,tags_v1,opus4_123
export,REQ-022-HLJ-Chunk_1-Item_5-v1.0,req-022,opus4,tags_v2,opus4_121
csv,REQ-022-HLJ-Chunk_1-Item_5-v1.0,req-022,opus4,tags_v2,opus4_122
json,REQ-022-HLJ-Chunk_1-Item_5-v1.0,req-022,opus4,tags_v2,opus4_123
filtering,REQ-022-HLJ-Chunk_1-Item_6-v1.0,req-022,opus4,tags_v1,opus4_74
export,REQ-022-HLJ-Chunk_1-Item_6-v1.0,req-022,opus4,tags_v1,opus4_121
query,REQ-022-HLJ-Chunk_1-Item_6-v1.0,req-022,opus4,tags_v1,opus4_75
filter,REQ-022-HLJ-Chunk_1-Item_6-v1.0,req-022,opus4,tags_v2,opus4_74
export,REQ-022-HLJ-Chunk_1-Item_6-v1.0,req-022,opus4,tags_v2,opus4_121
query,REQ-022-HLJ-Chunk_1-Item_6-v1.0,req-022,opus4,tags_v2,opus4_75
masking,REQ-022-HLJ-Chunk_1-Item_7-v1.0,req-022,opus4,tags_v1,opus4_124
privacy,REQ-022-HLJ-Chunk_1-Item_7-v1.0,req-022,opus4,tags_v1,opus4_12
compliance,REQ-022-HLJ-Chunk_1-Item_7-v1.0,req-022,opus4,tags_v1,opus4_14
masking,REQ-022-HLJ-Chunk_1-Item_7-v1.0,req-022,opus4,tags_v2,opus4_124
privacy,REQ-022-HLJ-Chunk_1-Item_7-v1.0,req-022,opus4,tags_v2,opus4_12
compliance,REQ-022-HLJ-Chunk_1-Item_7-v1.0,req-022,opus4,tags_v2,opus4_14
audit,REQ-022-HLJ-Chunk_1-Item_8-v1.0,req-022,opus4,tags_v1,opus4_18
roles,REQ-022-HLJ-Chunk_1-Item_8-v1.0,req-022,opus4,tags_v1,opus4_125
audit,REQ-022-HLJ-Chunk_1-Item_8-v1.0,req-022,opus4,tags_v2,opus4_18
roles,REQ-022-HLJ-Chunk_1-Item_8-v1.0,req-022,opus4,tags_v2,opus4_125
notifications,REQ-022-HLJ-Chunk_1-Item_9-v1.0,req-022,opus4,tags_v1,opus4_90
alerts,REQ-022-HLJ-Chunk_1-Item_9-v1.0,req-022,opus4,tags_v1,opus4_48
compliance,REQ-022-HLJ-Chunk_1-Item_9-v1.0,req-022,opus4,tags_v1,opus4_14
notification,REQ-022-HLJ-Chunk_1-Item_9-v1.0,req-022,opus4,tags_v2,opus4_90
compliance,REQ-022-HLJ-Chunk_1-Item_9-v1.0,req-022,opus4,tags_v2,opus4_14
anomaly,REQ-022-HLJ-Chunk_1-Item_10-v1.0,req-022,opus4,tags_v1,opus4_126
monitoring,REQ-022-HLJ-Chunk_1-Item_10-v1.0,req-022,opus4,tags_v1,opus4_38
anomaly,REQ-022-HLJ-Chunk_1-Item_10-v1.0,req-022,opus4,tags_v2,opus4_126
monitoring,REQ-022-HLJ-Chunk_1-Item_10-v1.0,req-022,opus4,tags_v2,opus4_38
security,REQ-022-HLJ-Chunk_2-Item_1-v1.0,req-022,opus4,tags_v1,opus4_16
security,REQ-022-HLJ-Chunk_2-Item_1-v1.0,req-022,opus4,tags_v2,opus4_16
documentation,REQ-022-HLJ-Chunk_2-Item_2-v1.0,req-022,opus4,tags_v1,opus4_15
compliance,REQ-022-HLJ-Chunk_2-Item_2-v1.0,req-022,opus4,tags_v1,opus4_14
admin,REQ-022-HLJ-Chunk_2-Item_2-v1.0,req-022,opus4,tags_v1,opus4_22
documentation,REQ-022-HLJ-Chunk_2-Item_2-v1.0,req-022,opus4,tags_v2,opus4_15
compliance,REQ-022-HLJ-Chunk_2-Item_2-v1.0,req-022,opus4,tags_v2,opus4_14
admin,REQ-022-HLJ-Chunk_2-Item_2-v1.0,req-022,opus4,tags_v2,opus4_22
feature-flags,REQ-023-HLJ-Chunk_1-Item_1-v1.0,req-023,opus4,tags_v1,opus4_127
segmentation,REQ-023-HLJ-Chunk_1-Item_1-v1.0,req-023,opus4,tags_v1,opus4_128
segmentation,REQ-023-HLJ-Chunk_1-Item_1-v1.0,req-023,opus4,tags_v2,opus4_128
feature-flags,REQ-023-HLJ-Chunk_1-Item_2-v1.0,req-023,opus4,tags_v1,opus4_127
rollout,REQ-023-HLJ-Chunk_1-Item_2-v1.0,req-023,opus4,tags_v1,opus4_61
rollout,REQ-023-HLJ-Chunk_1-Item_2-v1.0,req-023,opus4,tags_v2,opus4_61
feature-flags,REQ-023-HLJ-Chunk_1-Item_3-v1.0,req-023,opus4,tags_v1,opus4_127
geo-ip,REQ-023-HLJ-Chunk_1-Item_4-v1.0,req-023,opus4,tags_v1,opus4_129
integration,REQ-023-HLJ-Chunk_1-Item_4-v1.0,req-023,opus4,tags_v1,opus4_1
geo-ip,REQ-023-HLJ-Chunk_1-Item_4-v1.0,req-023,opus4,tags_v2,opus4_129
integration,REQ-023-HLJ-Chunk_1-Item_4-v1.0,req-023,opus4,tags_v2,opus4_1
geo-ip,REQ-023-HLJ-Chunk_1-Item_5-v1.0,req-023,opus4,tags_v1,opus4_129
geo-ip,REQ-023-HLJ-Chunk_1-Item_5-v1.0,req-023,opus4,tags_v2,opus4_129
analytics,REQ-023-HLJ-Chunk_1-Item_6-v1.0,req-023,opus4,tags_v1,opus4_21
dashboard,REQ-023-HLJ-Chunk_1-Item_6-v1.0,req-023,opus4,tags_v1,opus4_37
analytics,REQ-023-HLJ-Chunk_1-Item_6-v1.0,req-023,opus4,tags_v2,opus4_21
dashboard,REQ-023-HLJ-Chunk_1-Item_6-v1.0,req-023,opus4,tags_v2,opus4_37
analytics,REQ-023-HLJ-Chunk_1-Item_7-v1.0,req-023,opus4,tags_v1,opus4_21
monitoring,REQ-023-HLJ-Chunk_1-Item_7-v1.0,req-023,opus4,tags_v1,opus4_38
analytics,REQ-023-HLJ-Chunk_1-Item_7-v1.0,req-023,opus4,tags_v2,opus4_21
monitoring,REQ-023-HLJ-Chunk_1-Item_7-v1.0,req-023,opus4,tags_v2,opus4_38
alerting,REQ-023-HLJ-Chunk_1-Item_8-v1.0,req-023,opus4,tags_v1,opus4_48
monitoring,REQ-023-HLJ-Chunk_1-Item_8-v1.0,req-023,opus4,tags_v1,opus4_38
alert,REQ-023-HLJ-Chunk_1-Item_8-v1.0,req-023,opus4,tags_v2,opus4_48
monitoring,REQ-023-HLJ-Chunk_1-Item_8-v1.0,req-023,opus4,tags_v2,opus4_38
rollback,REQ-023-HLJ-Chunk_1-Item_9-v1.0,req-023,opus4,tags_v1,opus4_61
feature-flags,REQ-023-HLJ-Chunk_1-Item_9-v1.0,req-023,opus4,tags_v1,opus4_127
rollback,REQ-023-HLJ-Chunk_1-Item_9-v1.0,req-023,opus4,tags_v2,opus4_61
notification,REQ-023-HLJ-Chunk_1-Item_10-v1.0,req-023,opus4,tags_v1,opus4_90
notification,REQ-023-HLJ-Chunk_1-Item_10-v1.0,req-023,opus4,tags_v2,opus4_90
compliance,REQ-023-HLJ-Chunk_2-Item_1-v1.0,req-023,opus4,tags_v1,opus4_14
compliance,REQ-023-HLJ-Chunk_2-Item_1-v1.0,req-023,opus4,tags_v2,opus4_14
compliance,REQ-023-HLJ-Chunk_2-Item_2-v1.0,req-023,opus4,tags_v1,opus4_14
gdpr,REQ-023-HLJ-Chunk_2-Item_2-v1.0,req-023,opus4,tags_v1,opus4_94
compliance,REQ-023-HLJ-Chunk_2-Item_2-v1.0,req-023,opus4,tags_v2,opus4_14
gdpr,REQ-023-HLJ-Chunk_2-Item_2-v1.0,req-023,opus4,tags_v2,opus4_94
audit,REQ-023-HLJ-Chunk_2-Item_3-v1.0,req-023,opus4,tags_v1,opus4_18
geo-ip,REQ-023-HLJ-Chunk_2-Item_3-v1.0,req-023,opus4,tags_v1,opus4_129
audit,REQ-023-HLJ-Chunk_2-Item_3-v1.0,req-023,opus4,tags_v2,opus4_18
geo-ip,REQ-023-HLJ-Chunk_2-Item_3-v1.0,req-023,opus4,tags_v2,opus4_129
audit,REQ-023-HLJ-Chunk_2-Item_4-v1.0,req-023,opus4,tags_v1,opus4_18
rollback,REQ-023-HLJ-Chunk_2-Item_4-v1.0,req-023,opus4,tags_v1,opus4_61
audit,REQ-023-HLJ-Chunk_2-Item_4-v1.0,req-023,opus4,tags_v2,opus4_18
rollback,REQ-023-HLJ-Chunk_2-Item_4-v1.0,req-023,opus4,tags_v2,opus4_61
documentation,REQ-023-HLJ-Chunk_2-Item_5-v1.0,req-023,opus4,tags_v1,opus4_15
product,REQ-023-HLJ-Chunk_2-Item_5-v1.0,req-023,opus4,tags_v1,opus4_130
documentation,REQ-023-HLJ-Chunk_2-Item_5-v1.0,req-023,opus4,tags_v2,opus4_15
product,REQ-023-HLJ-Chunk_2-Item_5-v1.0,req-023,opus4,tags_v2,opus4_130
documentation,REQ-023-HLJ-Chunk_2-Item_6-v1.0,req-023,opus4,tags_v1,opus4_15
developer,REQ-023-HLJ-Chunk_2-Item_6-v1.0,req-023,opus4,tags_v1,opus4_131
documentation,REQ-023-HLJ-Chunk_2-Item_6-v1.0,req-023,opus4,tags_v2,opus4_15
developer,REQ-023-HLJ-Chunk_2-Item_6-v1.0,req-023,opus4,tags_v2,opus4_131
audit,REQ-023-HLJ-Chunk_2-Item_7-v1.0,req-023,opus4,tags_v1,opus4_18
compliance,REQ-023-HLJ-Chunk_2-Item_7-v1.0,req-023,opus4,tags_v1,opus4_14
audit,REQ-023-HLJ-Chunk_2-Item_7-v1.0,req-023,opus4,tags_v2,opus4_18
compliance,REQ-023-HLJ-Chunk_2-Item_7-v1.0,req-023,opus4,tags_v2,opus4_14
authentication,REQ-023-HLJ-Chunk_2-Item_8-v1.0,req-023,opus4,tags_v1,opus4_57
infrastructure,REQ-023-HLJ-Chunk_2-Item_8-v1.0,req-023,opus4,tags_v1,opus4_46
authentication,REQ-023-HLJ-Chunk_2-Item_8-v1.0,req-023,opus4,tags_v2,opus4_57
messaging,REQ-024-HLJ-Chunk_1-Item_1-v1.0,req-024,opus4,tags_v1,opus4_132
backend,REQ-024-HLJ-Chunk_1-Item_1-v1.0,req-024,opus4,tags_v1,opus4_88
storage,REQ-024-HLJ-Chunk_1-Item_1-v1.0,req-024,opus4,tags_v1,opus4_120
messaging,REQ-024-HLJ-Chunk_1-Item_1-v1.0,req-024,opus4,tags_v2,opus4_132
storage,REQ-024-HLJ-Chunk_1-Item_1-v1.0,req-024,opus4,tags_v2,opus4_120
messaging,REQ-024-HLJ-Chunk_1-Item_2-v1.0,req-024,opus4,tags_v1,opus4_132
i18n,REQ-024-HLJ-Chunk_1-Item_2-v1.0,req-024,opus4,tags_v1,opus4_133
backend,REQ-024-HLJ-Chunk_1-Item_2-v1.0,req-024,opus4,tags_v1,opus4_88
messaging,REQ-024-HLJ-Chunk_1-Item_2-v1.0,req-024,opus4,tags_v2,opus4_132
i18n,REQ-024-HLJ-Chunk_1-Item_2-v1.0,req-024,opus4,tags_v2,opus4_133
messaging,REQ-024-HLJ-Chunk_1-Item_3-v1.0,req-024,opus4,tags_v1,opus4_132
ui,REQ-024-HLJ-Chunk_1-Item_3-v1.0,req-024,opus4,tags_v1,opus4_31
testing,REQ-024-HLJ-Chunk_1-Item_3-v1.0,req-024,opus4,tags_v1,opus4_62
messaging,REQ-024-HLJ-Chunk_1-Item_3-v1.0,req-024,opus4,tags_v2,opus4_132
testing,REQ-024-HLJ-Chunk_1-Item_3-v1.0,req-024,opus4,tags_v2,opus4_62
messaging,REQ-024-HLJ-Chunk_1-Item_4-v1.0,req-024,opus4,tags_v1,opus4_132
testing,REQ-024-HLJ-Chunk_1-Item_4-v1.0,req-024,opus4,tags_v1,opus4_62
messaging,REQ-024-HLJ-Chunk_1-Item_4-v1.0,req-024,opus4,tags_v2,opus4_132
testing,REQ-024-HLJ-Chunk_1-Item_4-v1.0,req-024,opus4,tags_v2,opus4_62
messaging,REQ-024-HLJ-Chunk_1-Item_5-v1.0,req-024,opus4,tags_v1,opus4_132
scheduling,REQ-024-HLJ-Chunk_1-Item_5-v1.0,req-024,opus4,tags_v1,opus4_95
backend,REQ-024-HLJ-Chunk_1-Item_5-v1.0,req-024,opus4,tags_v1,opus4_88
messaging,REQ-024-HLJ-Chunk_1-Item_5-v1.0,req-024,opus4,tags_v2,opus4_132
scheduling,REQ-024-HLJ-Chunk_1-Item_5-v1.0,req-024,opus4,tags_v2,opus4_95
messaging,REQ-024-HLJ-Chunk_1-Item_6-v1.0,req-024,opus4,tags_v1,opus4_132
optimization,REQ-024-HLJ-Chunk_1-Item_6-v1.0,req-024,opus4,tags_v1,opus4_82
backend,REQ-024-HLJ-Chunk_1-Item_6-v1.0,req-024,opus4,tags_v1,opus4_88
messaging,REQ-024-HLJ-Chunk_1-Item_6-v1.0,req-024,opus4,tags_v2,opus4_132
optimization,REQ-024-HLJ-Chunk_1-Item_6-v1.0,req-024,opus4,tags_v2,opus4_82
messaging,REQ-024-HLJ-Chunk_1-Item_7-v1.0,req-024,opus4,tags_v1,opus4_132
analytics,REQ-024-HLJ-Chunk_1-Item_7-v1.0,req-024,opus4,tags_v1,opus4_21
ml,REQ-024-HLJ-Chunk_1-Item_7-v1.0,req-024,opus4,tags_v1,opus4_30
messaging,REQ-024-HLJ-Chunk_1-Item_7-v1.0,req-024,opus4,tags_v2,opus4_132
analytics,REQ-024-HLJ-Chunk_1-Item_7-v1.0,req-024,opus4,tags_v2,opus4_21
ml,REQ-024-HLJ-Chunk_1-Item_7-v1.0,req-024,opus4,tags_v2,opus4_30
messaging,REQ-024-HLJ-Chunk_1-Item_8-v1.0,req-024,opus4,tags_v1,opus4_132
integration,REQ-024-HLJ-Chunk_1-Item_8-v1.0,req-024,opus4,tags_v1,opus4_1
api,REQ-024-HLJ-Chunk_1-Item_8-v1.0,req-024,opus4,tags_v1,opus4_0
messaging,REQ-024-HLJ-Chunk_1-Item_8-v1.0,req-024,opus4,tags_v2,opus4_132
integration,REQ-024-HLJ-Chunk_1-Item_8-v1.0,req-024,opus4,tags_v2,opus4_1
api,REQ-024-HLJ-Chunk_1-Item_8-v1.0,req-024,opus4,tags_v2,opus4_0
messaging,REQ-024-HLJ-Chunk_1-Item_9-v1.0,req-024,opus4,tags_v1,opus4_132
integration,REQ-024-HLJ-Chunk_1-Item_9-v1.0,req-024,opus4,tags_v1,opus4_1
api,REQ-024-HLJ-Chunk_1-Item_9-v1.0,req-024,opus4,tags_v1,opus4_0
messaging,REQ-024-HLJ-Chunk_1-Item_9-v1.0,req-024,opus4,tags_v2,opus4_132
integration,REQ-024-HLJ-Chunk_1-Item_9-v1.0,req-024,opus4,tags_v2,opus4_1
api,REQ-024-HLJ-Chunk_1-Item_9-v1.0,req-024,opus4,tags_v2,opus4_0
messaging,REQ-024-HLJ-Chunk_1-Item_10-v1.0,req-024,opus4,tags_v1,opus4_132
integration,REQ-024-HLJ-Chunk_1-Item_10-v1.0,req-024,opus4,tags_v1,opus4_1
messaging,REQ-024-HLJ-Chunk_1-Item_10-v1.0,req-024,opus4,tags_v2,opus4_132
integration,REQ-024-HLJ-Chunk_1-Item_10-v1.0,req-024,opus4,tags_v2,opus4_1
messaging,REQ-024-HLJ-Chunk_2-Item_1-v1.0,req-024,opus4,tags_v1,opus4_132
personalization,REQ-024-HLJ-Chunk_2-Item_1-v1.0,req-024,opus4,tags_v1,opus4_134
backend,REQ-024-HLJ-Chunk_2-Item_1-v1.0,req-024,opus4,tags_v1,opus4_88
messaging,REQ-024-HLJ-Chunk_2-Item_1-v1.0,req-024,opus4,tags_v2,opus4_132
personalization,REQ-024-HLJ-Chunk_2-Item_1-v1.0,req-024,opus4,tags_v2,opus4_134
testing,REQ-024-HLJ-Chunk_2-Item_2-v1.0,req-024,opus4,tags_v1,opus4_62
analytics,REQ-024-HLJ-Chunk_2-Item_2-v1.0,req-024,opus4,tags_v1,opus4_21
testing,REQ-024-HLJ-Chunk_2-Item_2-v1.0,req-024,opus4,tags_v2,opus4_62
analytics,REQ-024-HLJ-Chunk_2-Item_2-v1.0,req-024,opus4,tags_v2,opus4_21
segmentation,REQ-024-HLJ-Chunk_2-Item_3-v1.0,req-024,opus4,tags_v1,opus4_128
automation,REQ-024-HLJ-Chunk_2-Item_3-v1.0,req-024,opus4,tags_v1,opus4_115
ml,REQ-024-HLJ-Chunk_2-Item_3-v1.0,req-024,opus4,tags_v1,opus4_30
segmentation,REQ-024-HLJ-Chunk_2-Item_3-v1.0,req-024,opus4,tags_v2,opus4_128
ml,REQ-024-HLJ-Chunk_2-Item_3-v1.0,req-024,opus4,tags_v2,opus4_30
analytics,REQ-024-HLJ-Chunk_2-Item_4-v1.0,req-024,opus4,tags_v1,opus4_21
ui,REQ-024-HLJ-Chunk_2-Item_4-v1.0,req-024,opus4,tags_v1,opus4_31
monitoring,REQ-024-HLJ-Chunk_2-Item_4-v1.0,req-024,opus4,tags_v1,opus4_38
analytics,REQ-024-HLJ-Chunk_2-Item_4-v1.0,req-024,opus4,tags_v2,opus4_21
analytics,REQ-024-HLJ-Chunk_2-Item_5-v1.0,req-024,opus4,tags_v1,opus4_21
tracking,REQ-024-HLJ-Chunk_2-Item_5-v1.0,req-024,opus4,tags_v1,opus4_135
metrics,REQ-024-HLJ-Chunk_2-Item_5-v1.0,req-024,opus4,tags_v1,opus4_49
analytics,REQ-024-HLJ-Chunk_2-Item_5-v1.0,req-024,opus4,tags_v2,opus4_21
tracking,REQ-024-HLJ-Chunk_2-Item_5-v1.0,req-024,opus4,tags_v2,opus4_135
metrics,REQ-024-HLJ-Chunk_2-Item_5-v1.0,req-024,opus4,tags_v2,opus4_49
monitoring,REQ-024-HLJ-Chunk_2-Item_6-v1.0,req-024,opus4,tags_v1,opus4_38
alerts,REQ-024-HLJ-Chunk_2-Item_6-v1.0,req-024,opus4,tags_v1,opus4_48
monitoring,REQ-024-HLJ-Chunk_2-Item_6-v1.0,req-024,opus4,tags_v2,opus4_38
alert,REQ-024-HLJ-Chunk_2-Item_6-v1.0,req-024,opus4,tags_v2,opus4_48
automation,REQ-024-HLJ-Chunk_2-Item_7-v1.0,req-024,opus4,tags_v1,opus4_115
compliance,REQ-024-HLJ-Chunk_2-Item_8-v1.0,req-024,opus4,tags_v1,opus4_14
messaging,REQ-024-HLJ-Chunk_2-Item_8-v1.0,req-024,opus4,tags_v1,opus4_132
compliance,REQ-024-HLJ-Chunk_2-Item_8-v1.0,req-024,opus4,tags_v2,opus4_14
messaging,REQ-024-HLJ-Chunk_2-Item_8-v1.0,req-024,opus4,tags_v2,opus4_132
compliance,REQ-024-HLJ-Chunk_2-Item_9-v1.0,req-024,opus4,tags_v1,opus4_14
tracking,REQ-024-HLJ-Chunk_2-Item_9-v1.0,req-024,opus4,tags_v1,opus4_135
compliance,REQ-024-HLJ-Chunk_2-Item_9-v1.0,req-024,opus4,tags_v2,opus4_14
tracking,REQ-024-HLJ-Chunk_2-Item_9-v1.0,req-024,opus4,tags_v2,opus4_135
compliance,REQ-024-HLJ-Chunk_2-Item_10-v1.0,req-024,opus4,tags_v1,opus4_14
audit,REQ-024-HLJ-Chunk_2-Item_10-v1.0,req-024,opus4,tags_v1,opus4_18
compliance,REQ-024-HLJ-Chunk_2-Item_10-v1.0,req-024,opus4,tags_v2,opus4_14
audit,REQ-024-HLJ-Chunk_2-Item_10-v1.0,req-024,opus4,tags_v2,opus4_18
scheduling,REQ-024-HLJ-Chunk_3-Item_1-v1.0,req-024,opus4,tags_v1,opus4_95
timezone,REQ-024-HLJ-Chunk_3-Item_1-v1.0,req-024,opus4,tags_v1,opus4_136
automation,REQ-024-HLJ-Chunk_3-Item_1-v1.0,req-024,opus4,tags_v1,opus4_115
scheduling,REQ-024-HLJ-Chunk_3-Item_1-v1.0,req-024,opus4,tags_v2,opus4_95
timezone,REQ-024-HLJ-Chunk_3-Item_1-v1.0,req-024,opus4,tags_v2,opus4_136
deduplication,REQ-024-HLJ-Chunk_3-Item_2-v1.0,req-024,opus4,tags_v1,opus4_78
